,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,set
348,Ticket to Ride,The Beatles,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,audio_features,7CZiDzGVjUssMSOXrDNYHL,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,189680,4,N
349,Whipping Post,The Allman Brothers Band,0.138,0.539,5,-9.667,1,0.045,0.672,0.165,0.644,0.135,74.947,audio_features,0dlBvU1ZvxKap3tu1jAk3s,spotify:track:0dlBvU1ZvxKap3tu1jAk3s,https://api.spotify.com/v1/tracks/0dlBvU1ZvxKap3tu1jAk3s,https://api.spotify.com/v1/audio-analysis/0dlBvU1ZvxKap3tu1jAk3s,1190680,4,N
350,Bitter Sweet Symphony,The Verve,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4,N
351,Tell It Like It Is,Aaron Neville,0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,audio_features,66BjgQodHebiX5QGpBAjyQ,spotify:track:66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/tracks/66BjgQodHebiX5QGpBAjyQ,https://api.spotify.com/v1/audio-analysis/66BjgQodHebiX5QGpBAjyQ,164560,3,N
352,Goodbye Yellow Brick Road,Elton John,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,audio_features,4IRHwIZHzlHT1FQpRa5RdE,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE,192827,4,N
353,Radio Free Europe,R.E.M.,0.367,0.685,4,-14.831,1,0.0464,0.00304,0.0478,0.109,0.854,154.953,audio_features,46dGFTD918NMz1IP1rPJXO,spotify:track:46dGFTD918NMz1IP1rPJXO,https://api.spotify.com/v1/tracks/46dGFTD918NMz1IP1rPJXO,https://api.spotify.com/v1/audio-analysis/46dGFTD918NMz1IP1rPJXO,245200,4,N
354,Pride (In the Name of Love),U2,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,audio_features,3dh2LlmeMqKJbzn2WUgt3d,spotify:track:3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/tracks/3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/audio-analysis/3dh2LlmeMqKJbzn2WUgt3d,228427,4,N
355,Hit the Road Jack,Ray Charles,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,5dUMh0ugelpKfoFp3qChuK,spotify:track:5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4,N
356,Maps,Yeah Yeah Yeahs,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,audio_features,0hDQV9X1Da5JrwhK8gu86p,spotify:track:0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/tracks/0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/audio-analysis/0hDQV9X1Da5JrwhK8gu86p,219987,4,N
357,Fake Plastic Trees,Radiohead,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,audio_features,73CKjW3vsUXRpy3NnX4H7F,spotify:track:73CKjW3vsUXRpy3NnX4H7F,https://api.spotify.com/v1/tracks/73CKjW3vsUXRpy3NnX4H7F,https://api.spotify.com/v1/audio-analysis/73CKjW3vsUXRpy3NnX4H7F,290707,4,N
358,Another Brick in the Wall Part 2,Pink Floyd,0.395,0.766,0,-11.041,1,0.0512,0.00583,0.00624,0.774,0.611,105.41,audio_features,1xUTI8Ce8IQnyYCGPmrbzS,spotify:track:1xUTI8Ce8IQnyYCGPmrbzS,https://api.spotify.com/v1/tracks/1xUTI8Ce8IQnyYCGPmrbzS,https://api.spotify.com/v1/audio-analysis/1xUTI8Ce8IQnyYCGPmrbzS,326373,4,N
359,Brown Eyed Handsome Man,Chuck Berry,0.515,0.902,3,-7.085,1,0.202,0.919,6.25e-06,0.17,0.873,180.07,audio_features,2KIz4ileT7mvzFhAR8U5gS,spotify:track:2KIz4ileT7mvzFhAR8U5gS,https://api.spotify.com/v1/tracks/2KIz4ileT7mvzFhAR8U5gS,https://api.spotify.com/v1/audio-analysis/2KIz4ileT7mvzFhAR8U5gS,137107,4,N
360,Wonderful World,Sam Cooke,0.771,0.522,11,-12.193,1,0.0368,0.571,0.0,0.145,0.94,128.641,audio_features,7N15WWy12QAMpGAh6QMAej,spotify:track:7N15WWy12QAMpGAh6QMAej,https://api.spotify.com/v1/tracks/7N15WWy12QAMpGAh6QMAej,https://api.spotify.com/v1/audio-analysis/7N15WWy12QAMpGAh6QMAej,129061,4,N
361,Marquee Moon,Television,0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,audio_features,7Me0vOSlJfaPY7Pc4GeItd,spotify:track:7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/tracks/7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/audio-analysis/7Me0vOSlJfaPY7Pc4GeItd,638427,4,N
362,I Cant Explain,The Who,0.607,0.783,9,-8.391,1,0.0505,0.0409,0.0,0.0461,0.843,138.825,audio_features,0xHxeH4QTqlfNrQvczkoTA,spotify:track:0xHxeH4QTqlfNrQvczkoTA,https://api.spotify.com/v1/tracks/0xHxeH4QTqlfNrQvczkoTA,https://api.spotify.com/v1/audio-analysis/0xHxeH4QTqlfNrQvczkoTA,125968,4,N
363,Im a Man,Bo Diddley,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,audio_features,760clbeDBWmBsBLbszWuNZ,spotify:track:760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ,164547,4,N
364,Personal Jesus,Depeche Mode,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,audio_features,1xShPgQbOUa98avWJQFDBY,spotify:track:1xShPgQbOUa98avWJQFDBY,https://api.spotify.com/v1/tracks/1xShPgQbOUa98avWJQFDBY,https://api.spotify.com/v1/audio-analysis/1xShPgQbOUa98avWJQFDBY,224907,4,N
365,White Room,Cream,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,3Xls4cNOwy01dtrNXb1inG,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4,N
366,How Deep Is Your Love,Bee Gees,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,audio_features,2JoZzpdeP2G6Csfdq5aLXP,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4,N
367,Unchained Melody,The Righteous Brothers,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,audio_features,2qhASBzpbFhPRtrnZ5lLnz,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,218013,3,N
368,Highway 61 Revisited,Bob Dylan,0.49,0.808,10,-6.725,1,0.0409,0.475,0.0,0.232,0.604,73.434,audio_features,6os5B6xjuke9YfBKH3tu1e,spotify:track:6os5B6xjuke9YfBKH3tu1e,https://api.spotify.com/v1/tracks/6os5B6xjuke9YfBKH3tu1e,https://api.spotify.com/v1/audio-analysis/6os5B6xjuke9YfBKH3tu1e,205827,4,N
369,The Letter,The Box Tops,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,audio_features,6RJK553YhstRzyKA4mug09,spotify:track:6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/tracks/6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/audio-analysis/6RJK553YhstRzyKA4mug09,112800,4,N
370,Complete Control,The Clash,0.194,0.922,4,-6.208,1,0.0534,0.0026,0.232,0.686,0.681,172.679,audio_features,0mlwPYU0ApElSjZN4yA4L9,spotify:track:0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/tracks/0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/audio-analysis/0mlwPYU0ApElSjZN4yA4L9,192853,4,N
371,All You Need is Love,The Beatles,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,audio_features,68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,230387,4,N
372,Killing Me Softly With His Song,Roberta Flack,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,3gsCAGsWr6pUm1Vy7CPPob,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4,N
373,Got My Mojo Working,Muddy Waters,0.519,0.779,4,-9.159,1,0.0648,0.573,8.13e-05,0.286,0.888,113.487,audio_features,65VzqBb5ogD2xIFD8jetMG,spotify:track:65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/tracks/65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/audio-analysis/65VzqBb5ogD2xIFD8jetMG,173040,4,N
374,Nowhere to Run,Martha and the Vandellas,0.606,0.815,2,-9.377,0,0.0485,0.104,0.00566,0.0515,0.877,129.34,audio_features,1WPqawIF9HCKfSOt7mN6X0,spotify:track:1WPqawIF9HCKfSOt7mN6X0,https://api.spotify.com/v1/tracks/1WPqawIF9HCKfSOt7mN6X0,https://api.spotify.com/v1/audio-analysis/1WPqawIF9HCKfSOt7mN6X0,181640,4,N
375,Little Wing,The Jimi Hendrix Experience,0.369,0.61,6,-9.38,1,0.0697,0.372,0.896,0.113,0.409,141.393,audio_features,0nGNiVXFquETwBgCqp8QQR,spotify:track:0nGNiVXFquETwBgCqp8QQR,https://api.spotify.com/v1/tracks/0nGNiVXFquETwBgCqp8QQR,https://api.spotify.com/v1/audio-analysis/0nGNiVXFquETwBgCqp8QQR,246773,4,N
376,Sweet Dreams (Are Made of This),Eurythmics,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4,N
377,Bad Moon Rising,Creedence Clearwater Revival,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4,N
378,Watching the Detectives,Elvis Costello,0.793,0.362,9,-12.146,0,0.0592,0.0135,1.77e-05,0.216,0.811,133.353,audio_features,0KrYPz4S4mKHeBjCwYJp0s,spotify:track:0KrYPz4S4mKHeBjCwYJp0s,https://api.spotify.com/v1/tracks/0KrYPz4S4mKHeBjCwYJp0s,https://api.spotify.com/v1/audio-analysis/0KrYPz4S4mKHeBjCwYJp0s,226040,4,N
379,Tears in Heaven,Eric Clapton,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,1kgdslQYmeTR4thk9whoRw,spotify:track:1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/tracks/1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/audio-analysis/1kgdslQYmeTR4thk9whoRw,271760,4,N
380,All Shook Up,Elvis Presley,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,audio_features,5ueyLj6e6oVaTY0KQ6yLaA,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/tracks/5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/audio-analysis/5ueyLj6e6oVaTY0KQ6yLaA,117080,4,N
381,The Great Pretender,The Platters,0.425,0.401,7,-9.427,1,0.0315,0.943,3.44e-06,0.072,0.531,115.71,audio_features,2FkCjtQ1lYsf71s2FAS8hE,spotify:track:2FkCjtQ1lYsf71s2FAS8hE,https://api.spotify.com/v1/tracks/2FkCjtQ1lYsf71s2FAS8hE,https://api.spotify.com/v1/audio-analysis/2FkCjtQ1lYsf71s2FAS8hE,160667,3,N
382,The Loco-Motion,Little Eva,0.636,0.893,3,-6.311,1,0.047,0.674,0.00143,0.176,0.887,129.664,audio_features,1hClDWPgajpLIFjLOkFuau,spotify:track:1hClDWPgajpLIFjLOkFuau,https://api.spotify.com/v1/tracks/1hClDWPgajpLIFjLOkFuau,https://api.spotify.com/v1/audio-analysis/1hClDWPgajpLIFjLOkFuau,148627,4,N
383,Spanish Harlem,Ben E. King,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,audio_features,3UCmuRdeTriWgOZMEJsfqZ,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ,174293,4,N
384,That Lady (Part 1 and 2),The Isley Brothers,0.735,0.632,9,-4.095,1,0.152,0.0174,1.02e-05,0.328,0.715,132.061,audio_features,4MexO1G9TadTu0yWDB3T7Q,spotify:track:4MexO1G9TadTu0yWDB3T7Q,https://api.spotify.com/v1/tracks/4MexO1G9TadTu0yWDB3T7Q,https://api.spotify.com/v1/audio-analysis/4MexO1G9TadTu0yWDB3T7Q,211400,4,N
385,Candle in the Wind,Elton John,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,audio_features,1L9fzw2pXprOqtemTwtxXF,spotify:track:1L9fzw2pXprOqtemTwtxXF,https://api.spotify.com/v1/tracks/1L9fzw2pXprOqtemTwtxXF,https://api.spotify.com/v1/audio-analysis/1L9fzw2pXprOqtemTwtxXF,228933,4,N
386,La Bamba,Ritchie Valens,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,audio_features,2aEeghgUcnu75tzcolFMfs,spotify:track:2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/tracks/2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/audio-analysis/2aEeghgUcnu75tzcolFMfs,126960,4,N
387,Piece of My Heart,Big Brother and the Holding Company,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,audio_features,1xKQbqQtQWrtQS47fUJBtl,spotify:track:1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/tracks/1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/audio-analysis/1xKQbqQtQWrtQS47fUJBtl,253333,4,N
388,Jim Dandy,Lavern Baker,0.626,0.768,1,-7.925,1,0.197,0.763,0.0,0.384,0.912,171.459,audio_features,4WNEDjXbuCWnceZPOEkf0S,spotify:track:4WNEDjXbuCWnceZPOEkf0S,https://api.spotify.com/v1/tracks/4WNEDjXbuCWnceZPOEkf0S,https://api.spotify.com/v1/audio-analysis/4WNEDjXbuCWnceZPOEkf0S,130947,4,N
389,Runaround Sue,Dion,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,audio_features,1DndHckdH9m5rp6gYP086b,spotify:track:1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4,N
390,I Shot the Sheriff,Bob Marley and the Wailers,0.727,0.795,6,-5.226,0,0.115,0.533,0.000105,0.71,0.772,139.57,audio_features,7HrXkDaGGJ7U5ZmFfFugdD,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,https://api.spotify.com/v1/tracks/7HrXkDaGGJ7U5ZmFfFugdD,https://api.spotify.com/v1/audio-analysis/7HrXkDaGGJ7U5ZmFfFugdD,393480,4,N
391,Come Go With Me,The Dell-Vikings,0.566,0.534,5,-9.416,0,0.0409,0.713,0.0,0.0883,0.582,129.69,audio_features,4IYyGIbMS5ZkxDXGfPIrXr,spotify:track:4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/tracks/4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/audio-analysis/4IYyGIbMS5ZkxDXGfPIrXr,162293,4,N
392,In Da Club,50 Cent,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4,N
393,Pink Houses,John Cougar Mellencamp,0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,audio_features,5JKQMoGmXwDHCodn5pFVHB,spotify:track:5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/tracks/5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/audio-analysis/5JKQMoGmXwDHCodn5pFVHB,283667,4,N
394,Push It,Salt 'n Pepa,0.913,0.596,11,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,audio_features,6sT9MWlJManry3EQwf4V80,spotify:track:6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,272133,4,N
395,I Wanna Be Your Dog,The Stooges,0.523,0.941,4,-4.444,0,0.0377,0.0878,0.148,0.106,0.145,120.67,audio_features,79MMMdYL00iwKVHBSAUkLY,spotify:track:79MMMdYL00iwKVHBSAUkLY,https://api.spotify.com/v1/tracks/79MMMdYL00iwKVHBSAUkLY,https://api.spotify.com/v1/audio-analysis/79MMMdYL00iwKVHBSAUkLY,192324,4,N
396,Love Me Tender,Elvis Presley,0.439,0.0529,9,-16.253,1,0.039,0.881,0.0,0.106,0.314,109.382,audio_features,7iBBcw61QVJxI3NDzlpX2E,spotify:track:7iBBcw61QVJxI3NDzlpX2E,https://api.spotify.com/v1/tracks/7iBBcw61QVJxI3NDzlpX2E,https://api.spotify.com/v1/audio-analysis/7iBBcw61QVJxI3NDzlpX2E,162067,3,N
397,Beast of Burden,The Rolling Stones,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4,N
398,Alone Again Or,Love,0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,audio_features,1XuccRABkfUVB4FjSVhjL1,spotify:track:1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/tracks/1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/audio-analysis/1XuccRABkfUVB4FjSVhjL1,197275,4,N
399,Mustang Sally,Wilson Pickett,0.725,0.327,0,-17.714,1,0.0387,0.113,0.326,0.214,0.688,110.438,audio_features,5Sz09kaSzvpTC8lgm5W8Mt,spotify:track:5Sz09kaSzvpTC8lgm5W8Mt,https://api.spotify.com/v1/tracks/5Sz09kaSzvpTC8lgm5W8Mt,https://api.spotify.com/v1/audio-analysis/5Sz09kaSzvpTC8lgm5W8Mt,187760,4,N
400,Ramble On,Led Zeppelin,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,audio_features,3MODES4TNtygekLl146Dxd,spotify:track:3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/tracks/3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/audio-analysis/3MODES4TNtygekLl146Dxd,263333,4,N
401,Midnight Train to Georgia,Gladys Knight and the Pips,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,7MF7QAodbGzNYav5ZfIhAY,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4,N
402,Aint It a Shame,Fats Domino,0.545,0.24,11,-11.202,1,0.0336,0.559,2.24e-06,0.117,0.943,125.058,audio_features,4TtymnqQiN24mkJ8M2AjI5,spotify:track:4TtymnqQiN24mkJ8M2AjI5,https://api.spotify.com/v1/tracks/4TtymnqQiN24mkJ8M2AjI5,https://api.spotify.com/v1/audio-analysis/4TtymnqQiN24mkJ8M2AjI5,145840,4,N
403,(White Man) In Hammersmith Palais,The Clash,0.692,0.694,9,-6.398,1,0.0369,0.132,5.88e-06,0.0855,0.832,102.769,audio_features,45xBWOa6oEAk1WlVyr5QAB,spotify:track:45xBWOa6oEAk1WlVyr5QAB,https://api.spotify.com/v1/tracks/45xBWOa6oEAk1WlVyr5QAB,https://api.spotify.com/v1/audio-analysis/45xBWOa6oEAk1WlVyr5QAB,240560,4,N
404,Everybody Needs Somebody to Love,Solomon Burke,0.629,0.543,8,-9.185,1,0.045,0.145,0.0,0.116,0.858,75.519,audio_features,4NL8D4RQsC6ux6eI3m3Lg5,spotify:track:4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/tracks/4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/audio-analysis/4NL8D4RQsC6ux6eI3m3Lg5,166067,4,N
405,New Years Day,U2,0.518,0.803,8,-6.337,0,0.0318,0.00151,0.0246,0.612,0.633,133.462,audio_features,2CwMxEXxMiLRrKPLjQLmne,spotify:track:2CwMxEXxMiLRrKPLjQLmne,https://api.spotify.com/v1/tracks/2CwMxEXxMiLRrKPLjQLmne,https://api.spotify.com/v1/audio-analysis/2CwMxEXxMiLRrKPLjQLmne,257040,4,N
406,Smoke on the Water,Deep Purple,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,audio_features,5SAUIWdZ04OxYfJFDchC7S,spotify:track:5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/tracks/5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/audio-analysis/5SAUIWdZ04OxYfJFDchC7S,342173,4,N
407,Tumbling Dice,Rolling Stones,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,audio_features,4hq0S6wznq7SHDyMOFXL9i,spotify:track:4hq0S6wznq7SHDyMOFXL9i,https://api.spotify.com/v1/tracks/4hq0S6wznq7SHDyMOFXL9i,https://api.spotify.com/v1/audio-analysis/4hq0S6wznq7SHDyMOFXL9i,226333,4,N
408,American Idiot,Green Day,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4,N
409,William,The Smiths,0.517,0.939,2,-4.929,1,0.0441,0.0482,0.000574,0.334,0.487,130.661,audio_features,6SwqPZs0XuSnyqkbnkkAjQ,spotify:track:6SwqPZs0XuSnyqkbnkkAjQ,https://api.spotify.com/v1/tracks/6SwqPZs0XuSnyqkbnkkAjQ,https://api.spotify.com/v1/audio-analysis/6SwqPZs0XuSnyqkbnkkAjQ,131600,4,N
410,Blue Suede Shoes,Elvis Presley,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4,N
411,Piano Man,Billy Joel,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3,N
412,Its Your Thing,The Isley Brothers,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,audio_features,3ZxfehzRtB3oJcBuxWXFZQ,spotify:track:3ZxfehzRtB3oJcBuxWXFZQ,https://api.spotify.com/v1/tracks/3ZxfehzRtB3oJcBuxWXFZQ,https://api.spotify.com/v1/audio-analysis/3ZxfehzRtB3oJcBuxWXFZQ,169293,4,N
413,Nuthin But a G Thang,Dr. Dre,0.797,0.712,11,-8.581,0,0.281,0.00701,0.0,0.308,0.738,94.639,audio_features,0kSkSJGSbPIxW6jRmOmS5d,spotify:track:0kSkSJGSbPIxW6jRmOmS5d,https://api.spotify.com/v1/tracks/0kSkSJGSbPIxW6jRmOmS5d,https://api.spotify.com/v1/audio-analysis/0kSkSJGSbPIxW6jRmOmS5d,255090,4,N
414,Fuck tha Police,N.W.A,0.859,0.75,8,-8.325,0,0.303,0.0193,0.0,0.0538,0.857,98.691,audio_features,5n8Aro6j1bEGIy7Tpo7FV7,spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,https://api.spotify.com/v1/tracks/5n8Aro6j1bEGIy7Tpo7FV7,https://api.spotify.com/v1/audio-analysis/5n8Aro6j1bEGIy7Tpo7FV7,345717,4,N
415,Juicy,The Notorious B.I.G.,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760,4,N
